
sp 07/04/2017 ICOM_SP                        TABLE                      0    0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
rj 14/02/2017 ICOM_RJ                        TABLE                      0  0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
rs 08/02/2017 ICOM_RS                        TABLE                      0       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pa 03/03/2017 ICOM_PA                        TABLE                      0       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
df 30/01/2017 ICOM_DF                        TABLE                      0      0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
go 03/02/2017 ICOM_GO                        TABLE                  0 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ba 13/02/2017 ICOM_BA                        TABLE                  0 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 08/02/2017 ICOM_MA                        TABLE                    0       0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 03/02/2017 ICOM_PR                        TABLE                      0      0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
br 01/02/2017 ICOM                           TABLE                      0      0



ma 05/05/2017 ICOM_MA                        TABLE                      29   398,4375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 LIVEIMAGE                      INDEX                     124    632,375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 ORABKP                         INDEX                       6      1,125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 PID                            LOBSEGMENT                  1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 DIGTMG                         TABLE                      14      ,9375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 MULTAS                         INDEX                      10      3,625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 HUDSON                         LOBINDEX                    1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 ELMAH                          LOBSEGMENT                  1        336                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 IFMA                           LOBINDEX                    3      ,1875                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 XDB                            LOBSEGMENT                339    76,4375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 HUDSON                         LOBSEGMENT                  1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 IFMA                           INDEX                      22     1,6875                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 ICOM_MA                        INDEX                      61   4453,625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 SPCBRASIL                      LOBSEGMENT                 17  22562,875                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 SPCBRASIL                      INDEX                     163      564,5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 XDB                            NESTED TABLE               10       ,625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 CRV                            TABLE                      26   553,9375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 SDP                            INDEX                      55  2115,3125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 LIVEIMAGE                      LOBINDEX                   34          3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 HUDSON                         TABLE                      29     1,9375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 HUDSON                         INDEX                      21     1,3125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 SCA                            LOBINDEX                    2       ,125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 SCA                            LOBSEGMENT                  2        ,25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 ORABKP                         TABLE                       2          4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 PID                            INDEX                      29      1,875                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
ma 05/05/2017 SDP                            LOBINDEX                    2       ,125                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   

52 linhas selecionadas.


pr 05/05/2017 TSMSYS                         TABLE                       1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 SPC                            LOBSEGMENT                  1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 ICOM_PR                        TABLE                      29      887,5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 BINCO                          INDEX                     107  2416,4375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 BINCO                          TABLE                     111  5879,4375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 ORABKP                         LOBINDEX                    1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 ORABKP                         LOBSEGMENT                  1          8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 ICOM_PR                        LOBSEGMENT                  7    7996,25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 TSMSYS                         LOBINDEX                    1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 FENASEG                        TABLE                       9   489,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 ICOM_PR                        INDEX                      61   4450,375                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 SPC                            LOBINDEX                    1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 SCA                            TABLE                      10       ,625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 SCA                            INDEX                       9      ,5625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 TSMSYS                         INDEX                       1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 FENASEG                        INDEX                       6     176,75                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 ORABKP                         INDEX                       3       ,875                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 ICOM_PR                        LOBINDEX                    7         ,5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
pr 05/05/2017 TSMSYS                         LOBSEGMENT                  1      ,0625                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
